GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
E21a_direct_ad_fines,Law requires fines for violations of advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,PUBLISHED,Published,,2014,2014,,EUR,Europe,,DEU,2014,2014,Germany,,,,,Yes,,,,,,
E13_brand_placement,Ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2756,PUBLISHED,Published,,2014,2014,,EUR,Europe,,DEU,2014,2014,Germany,,,,,Yes,,,,,,
E10_promo_discounts,Ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1316,PUBLISHED,Published,,2014,2014,,EUR,Europe,,DEU,2014,2014,Germany,,,,,Yes,,,,,,
E10_promo_discounts,Ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1316,PUBLISHED,Published,,2016,2016,,EUR,Europe,,DEU,2016,2016,Germany,,,,,Yes,,,,,,
E6a_pt_of_sale,Ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1315,PUBLISHED,Published,,2014,2014,,EUR,Europe,,DEU,2014,2014,Germany,,,,,No,,,,,,
E2_intl_tv_radio,Ban on advertising on international television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1305,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,Yes,,,,,,
E5_billboards,Ban on billboard and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1292,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,Yes,,,,,,
E9_free_distrib,Ban on free distribution in mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1302,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,No,,,,,,
E6a_pt_of_sale,Ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1315,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,No,,,,,,
E7_internet,Ban on advertising on the internet,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1306,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,Yes,,,,,,
E3_nat_print,Ban on advertising in local magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1307,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,Yes,,,,,,
E11_brand_stretching,Ban on identifying non-tobacco products with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1310,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,No,,,,,,
E12_brand_sharing,Ban on use of brand name of non-tobacco product for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1293,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,No,,,,,,
E1_nat_tv_radio,Ban on advertising on national television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1313,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,Yes,,,,,,
E4_intl_print,Ban on advertising in international magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1304,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,Yes,,,,,,
E21a_direct_ad_fines,Law requires fines for violations of advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,Yes,,,,,,
E13_brand_placement,Ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2756,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,Yes,,,,,,
E10_promo_discounts,Ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1316,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,Yes,,,,,,
E21a_direct_ad_fines,Law requires fines for violations of advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Yes,,,,,,
E_compl_all_dir,Overall compliance with bans on direct advertising (score),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,7,7.00000,,,,,
E9_free_distrib,Ban on free distribution in mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1302,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,No,,,,,,
E11_brand_stretching,Ban on identifying non-tobacco products with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1310,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,No,,,,,,
E12_brand_sharing,Ban on use of brand name of non-tobacco product for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1293,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,No,,,,,,
E10_promo_discounts,Ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1316,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Yes,,,,,,
E13_brand_placement,Ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2756,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Yes,,,,,,
E2_intl_tv_radio,Ban on advertising on international television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1305,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Yes,,,,,,"The law does not explicitly address cross-border advertising. However, given that advertising is banned on all TV and radio, it is interpreted that both domestic and international levels are covered by the ban."
E1_nat_tv_radio,Ban on advertising on national television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1313,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Yes,,,,,,
E5_billboards,Ban on billboard and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1292,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Yes,,,,,,
E6a_pt_of_sale,Ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1315,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,No,,,,,,
E4_intl_print,Ban on advertising in international magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1304,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Yes,,,,,,
E3_nat_print,Ban on advertising in local magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1307,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Yes,,,,,,
E7_internet,Ban on advertising on the internet,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1306,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Yes,,,,,,
E6a_pt_of_sale,Ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1315,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,No,,,,,,
E3_nat_print,Ban on advertising in local magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1307,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,Yes,,,,,,
E11_brand_stretching,Ban on identifying non-tobacco products with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1310,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,No,,,,,,
E12_brand_sharing,Ban on use of brand name of non-tobacco product for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1293,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,No,,,,,,
E2_intl_tv_radio,Ban on advertising on international television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1305,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,Yes,,,,,,
E5_billboards,Ban on billboard and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1292,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,No,,,,,,
E7_internet,Ban on advertising on the internet,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1306,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,Yes,,,,,,
E1_nat_tv_radio,Ban on advertising on national television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1313,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,Yes,,,,,,
E4_intl_print,Ban on advertising in international magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1304,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,Yes,,,,,,
E21a_direct_ad_fines,Law requires fines for violations of advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,Yes,,,,,,
E13_brand_placement,Ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2756,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,Yes,,,,,,
E9_free_distrib,Ban on free distribution in mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1302,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,No,,,,,,
E10_promo_discounts,Ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1316,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,Yes,,,,,,
E2_intl_tv_radio,Ban on advertising on international television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1305,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,Yes,,,,,,
E5_billboards,Ban on billboard and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1292,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,No,,,,,,
E7_internet,Ban on advertising on the internet,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1306,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,Yes,,,,,,
E1_nat_tv_radio,Ban on advertising on national television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1313,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,Yes,,,,,,
E4_intl_print,Ban on advertising in international magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1304,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,Yes,,,,,,
E21a_direct_ad_fines,Law requires fines for violations of advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,Yes,,,,,,
E13_brand_placement,Ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2756,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,No,,,,,,
E9_free_distrib,Ban on free distribution in mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1302,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,No,,,,,,
E3_nat_print,Ban on advertising in local magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1307,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,Yes,,,,,,
E11_brand_stretching,Ban on identifying non-tobacco products with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1310,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,No,,,,,,
E12_brand_sharing,Ban on use of brand name of non-tobacco product for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1293,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,No,,,,,,
E6a_pt_of_sale,Ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1315,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,No,,,,,,
E10_promo_discounts,Ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1316,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,No,,,,,,
E3_nat_print,Ban on advertising in local magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1307,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,Yes,,,,,,
E11_brand_stretching,Ban on identifying non-tobacco products with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1310,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,No,,,,,,
E12_brand_sharing,Ban on use of brand name of non-tobacco product for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1293,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,No,,,,,,
E2_intl_tv_radio,Ban on advertising on international television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1305,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,Yes,,,,,,
E9_free_distrib,Ban on free distribution in mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1302,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,No,,,,,,
E6a_pt_of_sale,Ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1315,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,No,,,,,,
E5_billboards,Ban on billboard and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1292,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,No,,,,,,
E7_internet,Ban on advertising on the internet,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1306,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,Yes,,,,,,
E1_nat_tv_radio,Ban on advertising on national television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1313,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,Yes,,,,,,
E4_intl_print,Ban on advertising in international magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1304,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,Yes,,,,,,
E21a_direct_ad_fines,Law requires fines for violations of advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,Yes,,,,,,
E13_brand_placement,Ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2756,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,No,,,,,,
E10_promo_discounts,Ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1316,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,No,,,,,,
E1_nat_tv_radio,Ban on advertising on national television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1313,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,Yes,,,,,,
E4_intl_print,Ban on advertising in international magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1304,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,Yes,,,,,,
E21a_direct_ad_fines,Law requires fines for violations of advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,Yes,,,,,,
E13_brand_placement,Ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2756,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,Yes,,,,,,
E3_nat_print,Ban on advertising in local magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1307,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,Yes,,,,,,
E11_brand_stretching,Ban on identifying non-tobacco products with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1310,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,No,,,,,,
E12_brand_sharing,Ban on use of brand name of non-tobacco product for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1293,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,No,,,,,,
E2_intl_tv_radio,Ban on advertising on international television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1305,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,Yes,,,,,,
E5_billboards,Ban on billboard and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1292,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,No,,,,,,
E7_internet,Ban on advertising on the internet,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1306,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,Yes,,,,,,
E9_free_distrib,Ban on free distribution in mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1302,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,No,,,,,,
E6a_pt_of_sale,Ban on advertising at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1315,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,No,,,,,,
E10_promo_discounts,Ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1316,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,Yes,,,,,,
E22_subnational_authority_exists,"Subnational bans on tobacco advertising, promotion and sponsorship authority exists",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1318,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,No,,,,,,
E17a_csr_ban,Ban on Corporate Social Responsibility activities (CSR),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5592,PUBLISHED,Published,,2018,2018,,EUR,Europe,,DEU,2018,2018,Germany,,,,,No,,,,,,
